cnf_file,category,priority_folder,DLIS,watched_literals,expected_result,actual_result,correct,exit_code,timed_out,monitor_start_time,monitor_total_time,monitor_unit_propagation_time,monitor_peak_memory_kb,monitor_clause_checks,monitor_variable_assignments,monitor_backtrack_count,monitor_state_copies,monitor_unit_propagation_rounds,monitor_unit_propagation_calls,monitor_current_recursion_depth,monitor_max_recursion_depth,stderr
test/unsat/UUF50.218.1000/uuf50-043.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166931.643498,0.102869,0.102452,1904,676328,8282,1092,1638,2294,1093,0,16,
test/unsat/UUF50.218.1000/uuf50-044.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166931.752614,0.293371,0.204240,1896,1194700,15849,2196,3294,4175,2197,0,21,
test/unsat/UUF50.218.1000/uuf50-045.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166932.142209,0.107502,0.107038,1936,993806,13322,1660,2490,3311,1661,0,16,
test/unsat/UUF50.218.1000/uuf50-046.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166932.342262,0.105988,0.105533,1908,768120,9473,1180,1770,2595,1181,0,21,
test/unsat/UUF50.218.1000/uuf50-047.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166932.549407,0.293737,0.292891,1952,1585547,19540,2752,4128,5591,2753,0,23,
test/unsat/UUF50.218.1000/uuf50-048.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166932.846896,0.196219,0.195520,1816,453559,6018,728,1092,1477,729,0,15,
test/unsat/UUF50.218.1000/uuf50-049.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166933.143671,0.107800,0.107216,1912,950900,11544,1598,2397,3178,1599,0,16,
test/unsat/UUF50.218.1000/uuf50-050.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166933.343752,0.100699,0.100289,1904,566709,6947,806,1209,1890,807,0,19,
test/unsat/UUF50.218.1000/uuf50-051.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166933.449096,0.092846,0.092470,1936,232094,2802,340,510,737,341,0,14,
test/unsat/UUF50.218.1000/uuf50-052.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166933.642876,0.002737,0.002357,1904,127426,1541,190,285,422,191,0,16,
